# Copyright 2024 The Go Authors.  All rights reserved.
# Use of this source code is governed by a BSD-style
# license that can be found in the LICENSE file.
#
# This file is generated by the s390xspec program.
#
# Command to generate this file is:
# ./s390xspec <IBM Z-ISA Principles of Operation PDF file name> > s390x.csv
#
# For eg: ./s390xspec z_Architecture_Principles_of_Operation.pdf > s390x.csv
#
# Specific Edition of the PDF manual used (Publication No): SA22-7832-13
# Document link: https://www.ibm.com/docs/en/module_1678991624569/pdf/SA22-7832-13.pdf
#
# IBM Z-ISA Principles of Operation PDF instruction description.
#
# This file contains comment lines, each beginning with #,
# followed by entries in CSV format.
#
# Each line in the CSV section contains 4 fields:
#
#       instruction mnemonic encoding isa-level
#
# The instruction is list of instructions picked from the Appendix-B "Lists of Instructions" heading.
# The mnemonic is the instruction mnemonics, separated by | characters.
# The encoding is the encoding, a sequence of name@startbit| describing each bit field in turn or
#    a list of sequences of the form (,sequence)+. A leading comma is used to signify an
#    instruction encoding requiring multiple instruction words.
# The fourth field represents instruction characteristics string
#


"SET ADDRESSING MODE (31)","SAM31","269@0|??@16","SP"
"SET ADDRESSING MODE (64)","SAM64","270@0|??@16","010E"
"SET BFP ROUNDING MODE (2 bit)","SRNM D2(B2)","45721@0|B2@16|D2@20|??@32","Db"
"SET BFP ROUNDING MODE (3 bit)","SRNMB D2(B2)","45752@0|B2@16|D2@20|??@32","SP Db"
"SET CHANNEL MONITOR","SCHM","45628@0|//@16|??@32","OP"
"SET CLOCK","SCK D2(B2)","45572@0|B2@16|D2@20|??@32","SP"
"SET CLOCK COMPARATOR","SCKC D2(B2)","45574@0|B2@16|D2@20|??@32","SP"
"SET CLOCK PROGRAMMABLE FIELD","SCKPF","263@0|??@16","SP"
"SET CPU TIMER","SPT D2(B2)","45576@0|B2@16|D2@20|??@32","SP"
"SET DFP ROUNDING MODE","SRNMT D2(B2)","45753@0|B2@16|D2@20|??@32","Dt"
"SET FPC","SFPC R1","45956@0|//@16|R1@24|//@28|??@32","SP Db"
"SET FPC AND SIGNAL","SFASR R1","45957@0|//@16|R1@24|//@28|??@32","SP Dt"
"SET PREFIX","SPX D2(B2)","45584@0|B2@16|D2@20|??@32","SP"
"SET PROGRAM MASK","SPM R1","4@0|R1@8|//@12|??@16","04"
"SET PSW KEY FROM ADDRESS","SPKA D2(B2)","45578@0|B2@16|D2@20|??@32","SO"
"SET SECONDARY ASN","SSAR R1","45605@0|//@16|R1@24|//@28|??@32","Z"
"SET SECONDARY ASN WITH INSTANCE","SSAIR R1","47519@0|//@16|R1@24|//@28|??@32","Z"
"SET STORAGE KEY EXTENDED","SSKE R1,R2,M3","45611@0|M3@16|//@20|R1@24|R2@28|??@32","IS"
"SET SYSTEM MASK","SSM D1(B1)","128@0|I2@8|B1@16|D1@20|??@32","SP SO"
"SHIFT AND ROUND DECIMAL","SRP D1(L1,B1),D2(B2),I3","240@0|L1@8|I3@12|B1@16|D1@20|B2@32|D2@36|??@48","Dg"
"SHIFT LEFT DOUBLE (64)","SLDA R1,D2(B2)","143@0|R1@8|//@12|B2@16|D2@20|??@32","SP"
"SHIFT LEFT DOUBLE LOGICAL (64)","SLDL R1,D2(B2)","141@0|R1@8|//@12|B2@16|D2@20|??@32","SP"
"SHIFT LEFT SINGLE (32)","SLA R1,D2(B2)","139@0|R1@8|//@12|B2@16|D2@20|??@32","8B"
"SHIFT LEFT SINGLE (32)","SLAK R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|221@40|??@48","EBDD 7-383"
"SHIFT LEFT SINGLE (64)","SLAG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|11@40|??@48","EB0B"
"SHIFT LEFT SINGLE LOGICAL (32)","SLL R1,D2(B2)","137@0|R1@8|//@12|B2@16|D2@20|??@32","89"
"SHIFT LEFT SINGLE LOGICAL (32)","SLLK R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|223@40|??@48","EBDF"
"SHIFT LEFT SINGLE LOGICAL (64)","SLLG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|13@40|??@48","EB0D"
"SHIFT RIGHT DOUBLE (64)","SRDA R1,D2(B2)","142@0|R1@8|//@12|B2@16|D2@20|??@32","SP"
"SHIFT RIGHT DOUBLE LOGICAL (64)","SRDL R1,D2(B2)","140@0|R1@8|//@12|B2@16|D2@20|??@32","SP"
"SHIFT RIGHT SINGLE (32)","SRA R1,D2(B2)","138@0|R1@8|//@12|B2@16|D2@20|??@32","8A"
"SHIFT RIGHT SINGLE (32)","SRAK R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|220@40|??@48","EBDC 7-386"
"SHIFT RIGHT SINGLE (64)","SRAG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|10@40|??@48","EB0A"
"SHIFT RIGHT SINGLE LOGICAL (32)","SRL R1,D2(B2)","136@0|R1@8|//@12|B2@16|D2@20|??@32","88"
"SHIFT RIGHT SINGLE LOGICAL (32)","SRLK R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|222@40|??@48","EBDE 7-387"
"SHIFT RIGHT SINGLE LOGICAL (64)","SRLG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|12@40|??@48","EB0C"
"SHIFT SIGNIFICAND LEFT (extended DFP)","SLXT R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|72@40|??@48","SP Dt"
"SHIFT SIGNIFICAND LEFT (long DFP)","SLDT R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|64@40|??@48","Dt"
"SHIFT SIGNIFICAND RIGHT (extended DFP)","SRXT R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|73@40|??@48","SP Dt"
"SHIFT SIGNIFICAND RIGHT (long DFP)","SRDT R1,R3,D2(X2,B2)","237@0|R3@8|X2@12|B2@16|D2@20|R1@32|//@36|65@40|??@48","Dt"
"SIGNAL PROCESSOR","SIGP R1,R3,D2(B2)","174@0|R1@8|R3@12|B2@16|D2@20|??@32","AE"
"SORT LISTS","SORTL R1,R2","47416@0|//@16|R1@24|R2@28|??@32","SP IC"
"SQUARE ROOT (extended BFP)","SQXBR R1,R2","45846@0|//@16|R1@24|R2@28|??@32","SP Db"
"SQUARE ROOT (extended HFP)","SQXR R1,R2","45878@0|//@16|R1@24|R2@28|??@32","SP Da"
"SQUARE ROOT (long BFP)","SQDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|21@40|??@48","Db"
"SQUARE ROOT (long BFP)","SQDBR R1,R2","45845@0|//@16|R1@24|R2@28|??@32","Db"
"SQUARE ROOT (long HFP)","SQD R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|53@40|??@48","Da"
"SQUARE ROOT (long HFP)","SQDR R1,R2","45636@0|//@16|R1@24|R2@28|??@32","Da"
"SQUARE ROOT (short BFP)","SQEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|20@40|??@48","Db"
"SQUARE ROOT (short BFP)","SQEBR R1,R2","45844@0|//@16|R1@24|R2@28|??@32","Db"
"SQUARE ROOT (short HFP)","SQE R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|52@40|??@48","Da"
"SQUARE ROOT (short HFP)","SQER R1,R2","45637@0|//@16|R1@24|R2@28|??@32","Da"
"START SUBCHANNEL","SSCH D2(B2)","45619@0|B2@16|D2@20|??@32","SP OP"
"STORE (32)","ST R1,D2(X2,B2)","80@0|R1@8|X2@12|B2@16|D2@20|??@32","ST"
"STORE (32)","STY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|80@40|??@48","ST"
"STORE (64)","STG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|36@40|??@48","ST"
"STORE (long)","STD R1,D2(X2,B2)","96@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"STORE (long)","STDY R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|103@40|??@48","Da"
"STORE (short)","STE R1,D2(X2,B2)","112@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"STORE (short)","STEY R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|102@40|??@48","Da"
"STORE ACCESS MULTIPLE 7-389","STAM R1,R3,D2(B2)","155@0|R1@8|R3@12|B2@16|D2@20|??@32","SP"
"STORE ACCESS MULTIPLE 7-389","STAMY R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|155@40|??@48","SP"
"STORE BEAR","STBEAR D2(B2)","45569@0|B2@16|D2@20|??@32","SP"
"STORE CHANNEL PATH STATUS","STCPS D2(B2)","45626@0|B2@16|D2@20|??@32","SP"
"STORE CHANNEL REPORT WORD","STCRW D2(B2)","45625@0|B2@16|D2@20|??@32","SP"
"STORE CHARACTER","STC R1,D2(X2,B2)","66@0|R1@8|X2@12|B2@16|D2@20|??@32","ST"
"STORE CHARACTER","STCY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|114@40|??@48","ST"
"STORE CHARACTER HIGH (8)","STCH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|195@40|??@48","ST"
"STORE CHARACTERS UNDER MASK (high)","STCMH R1,M3,D2(B2)","235@0|R1@8|M3@12|B2@16|D2@20|44@40|??@48","ST"
"STORE CHARACTERS UNDER MASK (low)","STCM R1,M3,D2(B2)","190@0|R1@8|M3@12|B2@16|D2@20|??@32","ST"
"STORE CHARACTERS UNDER MASK (low)","STCMY R1,M3,D2(B2)","235@0|R1@8|M3@12|B2@16|D2@20|45@40|??@48","ST"
"STORE CLOCK","STCK D2(B2)","45573@0|B2@16|D2@20|??@32","ST"
"STORE CLOCK COMPARATOR","STCKC D2(B2)","45575@0|B2@16|D2@20|??@32","SP"
"STORE CLOCK EXTENDED","STCKE D2(B2)","45688@0|B2@16|D2@20|??@32","ST"
"STORE CLOCK FAST","STCKF D2(B2)","45692@0|B2@16|D2@20|??@32","ST"
"STORE CONTROL (32)","STCTL R1,R3,D2(B2)","182@0|R1@8|R3@12|B2@16|D2@20|??@32","SP"
"STORE CONTROL (64)","STCTG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|37@40|??@48","SP"
"STORE CPU ADDRESS","STAP D2(B2)","45586@0|B2@16|D2@20|??@32","SP"
"STORE CPU ID","STIDP D2(B2)","45570@0|B2@16|D2@20|??@32","SP"
"STORE CPU TIMER","STPT D2(B2)","45577@0|B2@16|D2@20|??@32","SP"
"STORE FACILITY LIST","STFL D2(B2)","45745@0|B2@16|D2@20|??@32","B2B1"
"STORE FACILITY LIST EXTENDED","STFLE D2(B2)","45744@0|B2@16|D2@20|??@32","SP"
"STORE FPC","STFPC D2(B2)","45724@0|B2@16|D2@20|??@32","Db"
"STORE GUARDED STORAGE CONTROLS","STGSC R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|73@40|??@48","SO"
"STORE HALFWORD (16)","STH R1,D2(X2,B2)","64@0|R1@8|X2@12|B2@16|D2@20|??@32","ST"
"STORE HALFWORD (16)","STHY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|112@40|??@48","ST"
"STORE HALFWORD HIGH (16)","STHH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|199@40|??@48","ST"
"STORE HALFWORD RELATIVE LONG (16)","STHRL R1,RI2","196@0|R1@8|7@12|RI2@16|??@48","ST"
"STORE HIGH (32)","STFH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|203@40|??@48","ST"
"STORE HIGH ON CONDITION","STOCFH R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|225@40|??@48","ST"
"STORE MULTIPLE (32)","STM R1,R3,D2(B2)","144@0|R1@8|R3@12|B2@16|D2@20|??@32","ST"
"STORE MULTIPLE (32)","STMY R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|144@40|??@48","ST"
"STORE MULTIPLE (64)","STMG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|36@40|??@48","ST"
"STORE MULTIPLE HIGH (32)","STMH R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|38@40|??@48","ST"
"STORE ON CONDITION (32)","STOC R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|243@40|??@48","ST"
"STORE ON CONDITION (64)","STOCG R1,D2(B2),M3","235@0|R1@8|M3@12|B2@16|D2@20|227@40|??@48","ST"
"STORE PAIR TO QUADWORD","STPQ R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|142@40|??@48","SP"
"STORE PREFIX","STPX D2(B2)","45585@0|B2@16|D2@20|??@32","SP"
"STORE REAL ADDRESS","STRAG D1(B1),D2(B2)","58626@0|B1@16|D1@20|B2@32|D2@36|??@48","SP"
"STORE RELATIVE LONG (32)","STRL R1,RI2","196@0|R1@8|15@12|RI2@16|??@48","SP"
"STORE RELATIVE LONG (64)","STGRL R1,RI2","196@0|R1@8|11@12|RI2@16|??@48","SP"
"STORE REVERSED (16)","STRVH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|63@40|??@48","ST"
"STORE REVERSED (32)","STRV R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|62@40|??@48","ST"
"STORE REVERSED (64)","STRVG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|47@40|??@48","ST"
"STORE SUBCHANNEL","STSCH D2(B2)","45620@0|B2@16|D2@20|??@32","SP OP"
"STORE SYSTEM INFORMATION","STSI D2(B2)","45693@0|B2@16|D2@20|??@32","SP"
"STORE THEN AND SYSTEM MASK","STNSM D1(B1),I2","172@0|I2@8|B1@16|D1@20|??@32","ST"
"STORE THEN OR SYSTEM MASK","STOSM D1(B1),I2","173@0|I2@8|B1@16|D1@20|??@32","SP"
"STORE USING REAL ADDRESS (32)","STURA R1,R2","45638@0|//@16|R1@24|R2@28|??@32","SP"
"STORE USING REAL ADDRESS (64)","STURG R1,R2","47397@0|//@16|R1@24|R2@28|??@32","SP"
"SUBTRACT (32)","S R1,D2(X2,B2)","91@0|R1@8|X2@12|B2@16|D2@20|??@32","B"
"SUBTRACT (32)","SR R1,R2","27@0|R1@8|R2@12|??@16","1B"
"SUBTRACT (32)","SRK R1,R2,R3","47609@0|R3@16|//@20|R1@24|R2@28|??@32","B9F9"
"SUBTRACT (32)","SY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|91@40|??@48","B"
"SUBTRACT (64)","SG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|9@40|??@48","B"
"SUBTRACT (64)","SGR R1,R2","47369@0|//@16|R1@24|R2@28|??@32","B909"
"SUBTRACT (64)","SGRK R1,R2,R3","47593@0|R3@16|//@20|R1@24|R2@28|??@32","B9E9"
"SUBTRACT (64←32)","SGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|25@40|??@48","B"
"SUBTRACT (64→32)","SGFR R1,R2","47385@0|//@16|R1@24|R2@28|??@32","B919"
"SUBTRACT (extended BFP)","SXBR R1,R2","45899@0|//@16|R1@24|R2@28|??@32","SP Db"
"SUBTRACT (extended DFP)","SXTR R1,R2,R3","46043@0|R3@16|//@20|R1@24|R2@28|??@32","SP Dt"
"SUBTRACT (extended DFP)","SXTRA R1,R2,R3,M4","46043@0|R3@16|M4@20|R1@24|R2@28|??@32","SP Dt"
"SUBTRACT (long BFP)","SDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|27@40|??@48","Db"
"SUBTRACT (long BFP)","SDBR R1,R2","45851@0|//@16|R1@24|R2@28|??@32","Db"
"SUBTRACT (long DFP)","SDTR R1,R2,R3","46035@0|R3@16|//@20|R1@24|R2@28|??@32","Dt"
"SUBTRACT (long DFP)","SDTRA R1,R2,R3,M4","46035@0|R3@16|M4@20|R1@24|R2@28|??@32","Dt"
"SUBTRACT (short BFP)","SEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|11@40|??@48","Db"
"SUBTRACT (short BFP)","SEBR R1,R2","45835@0|//@16|R1@24|R2@28|??@32","Db"
"SUBTRACT DECIMAL","SP D1(L1,B1),D2(L2,B2)","251@0|L1@8|L2@12|B1@16|D1@20|B2@32|D2@36|??@48","Dg"
"SUBTRACT HALFWORD (32←16)","SH R1,D2(X2,B2)","75@0|R1@8|X2@12|B2@16|D2@20|??@32","B"
"SUBTRACT HALFWORD (32→16)","SHY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|123@40|??@48","B"
"SUBTRACT HALFWORD (64→16)","SGH R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|57@40|??@48","B"
"SUBTRACT HIGH (32)","SHHHR R1,R2,R3","47561@0|R3@16|//@20|R1@24|R2@28|??@32","B9C9"
"SUBTRACT HIGH (32)","SHHLR R1,R2,R3","47577@0|R3@16|//@20|R1@24|R2@28|??@32","B9D9"
"SUBTRACT LOGICAL (32)","SL R1,D2(X2,B2)","95@0|R1@8|X2@12|B2@16|D2@20|??@32","B"
"SUBTRACT LOGICAL (32)","SLR R1,R2","31@0|R1@8|R2@12|??@16","1F"
"SUBTRACT LOGICAL (32)","SLRK R1,R2,R3","47611@0|R3@16|//@20|R1@24|R2@28|??@32","B9FB"
"SUBTRACT LOGICAL (32)","SLY R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|95@40|??@48","B"
"SUBTRACT LOGICAL (64)","SLG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|11@40|??@48","B"
"SUBTRACT LOGICAL (64)","SLGR R1,R2","47371@0|//@16|R1@24|R2@28|??@32","B90B"
"SUBTRACT LOGICAL (64)","SLGRK R1,R2,R3","47595@0|R3@16|//@20|R1@24|R2@28|??@32","B9EB"
"SUBTRACT LOGICAL (64←32)","SLGF R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|27@40|??@48","B"
"SUBTRACT LOGICAL (64←32)","SLGFR R1,R2","47387@0|//@16|R1@24|R2@28|??@32","B91B"
"SUBTRACT LOGICAL HIGH (32)","SLHHHR R1,R2,R3","47563@0|R3@16|//@20|R1@24|R2@28|??@32","B9CB"
"SUBTRACT LOGICAL HIGH (32)","SLHHLR R1,R2,R3","47579@0|R3@16|//@20|R1@24|R2@28|??@32","B9DB"
"SUBTRACT LOGICAL IMMEDIATE (32)","SLFI R1,I2","194@0|R1@8|5@12|I2@16|??@48","C25"
"SUBTRACT LOGICAL IMMEDIATE (64→32)","SLGFI R1,I2","194@0|R1@8|4@12|I2@16|??@48","C24"
"SUBTRACT LOGICAL WITH BORROW (32)","SLB R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|153@40|??@48","B"
"SUBTRACT LOGICAL WITH BORROW (32)","SLBR R1,R2","47513@0|//@16|R1@24|R2@28|??@32","B999"
"SUBTRACT LOGICAL WITH BORROW (64)","SLBG R1,D2(X2,B2)","227@0|R1@8|X2@12|B2@16|D2@20|137@40|??@48","B"
"SUBTRACT LOGICAL WITH BORROW (64)","SLBGR R1,R2","47497@0|//@16|R1@24|R2@28|??@32","B989"
"SUBTRACT NORMALIZED (extended HFP)","SXR R1,R2","55@0|R1@8|R2@12|??@16","SP Da"
"SUBTRACT NORMALIZED (long HFP)","SD R1,D2(X2,B2)","107@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"SUBTRACT NORMALIZED (long HFP)","SDR R1,R2","43@0|R1@8|R2@12|??@16","Da"
"SUBTRACT NORMALIZED (short HFP)","SE R1,D2(X2,B2)","123@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"SUBTRACT NORMALIZED (short HFP)","SER R1,R2","59@0|R1@8|R2@12|??@16","Da"
"SUBTRACT UNNORMALIZED (long HFP)","SW R1,D2(X2,B2)","111@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"SUBTRACT UNNORMALIZED (long HFP)","SWR R1,R2","47@0|R1@8|R2@12|??@16","Da"
"SUBTRACT UNNORMALIZED (short HFP)","SU R1,D2(X2,B2)","127@0|R1@8|X2@12|B2@16|D2@20|??@32","Da"
"SUBTRACT UNNORMALIZED (short HFP)","SUR R1,R2","63@0|R1@8|R2@12|??@16","Da"
"SUPERVISOR CALL","SVC I","10@0|I@8|??@16","0A"
"TEST ACCESS","TAR R1,R2","45644@0|//@16|R1@24|R2@28|??@32","U"
"TEST ADDRESSING MODE","TAM","267@0|??@16","010B"
"TEST AND SET","TS D1(B1)","147@0|I2@8|B1@16|D1@20|??@32","ST"
"TEST BLOCK","TB R1,R2","45612@0|//@16|R1@24|R2@28|??@32","II"
"TEST DATA CLASS (extended BFP)","TCXB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|18@40|??@48","SP Db"
"TEST DATA CLASS (extended DFP)","TDCXT R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|88@40|??@48","SP Dt"
"TEST DATA CLASS (long BFP)","TCDB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|17@40|??@48","Db"
"TEST DATA CLASS (long DFP)","TDCDT R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|84@40|??@48","Dt"
"TEST DATA CLASS (short BFP)","TCEB R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|16@40|??@48","Db"
"TEST DATA CLASS (short DFP)","TDCET R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|80@40|??@48","Dt"
"TEST DATA GROUP (extended DFP)","TDGXT R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|89@40|??@48","SP Dt"
"TEST DATA GROUP (long DFP)","TDGDT R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|85@40|??@48","Dt"
"TEST DATA GROUP (short DFP)","TDGET R1,D2(X2,B2)","237@0|R1@8|X2@12|B2@16|D2@20|//@32|81@40|??@48","Dt"
"TEST DECIMAL","TP D1(L1,B1)","235@0|L1@8|//@12|B1@16|D1@20|//@32|192@40|??@48","B"
"TEST PENDING EXTERNAL INTERRUPTION","TPEI R1,R2","47521@0|//@16|R1@24|R2@28|??@32","B9A1"
"TEST PENDING INTERRUPTION","TPI D2(B2)","45622@0|B2@16|D2@20|??@32","ST"
"TEST PROTECTION","TPROT D1(B1),D2(B2)","58625@0|B1@16|D1@20|B2@32|D2@36|??@48","SO"
"TEST SUBCHANNEL","TSCH D2(B2)","45621@0|B2@16|D2@20|??@32","SP OP"
"TEST UNDER MASK","TM D1(B1),I2","145@0|I2@8|B1@16|D1@20|??@32","B"
"TEST UNDER MASK","TMY D1(B1),I2","235@0|I2@8|B1@16|D1@20|81@40|??@48","B"
"TEST UNDER MASK (high high)","TMHH R1,I2","167@0|R1@8|2@12|I2@16|??@32","A72"
"TEST UNDER MASK (high low)","TMHL R1,I2","167@0|R1@8|3@12|I2@16|??@32","A73"
"TEST UNDER MASK (low high)","TMLH R1,I2","167@0|R1@8|0@12|I2@16|??@32","A70"
"TEST UNDER MASK (low low)","TMLL R1,I2","167@0|R1@8|1@12|I2@16|??@32","A71"
"TEST UNDER MASK HIGH","TMH R1,I2","167@0|R1@8|0@12|I2@16|??@32","A70"
"TEST UNDER MASK LOW","TML R1,I2","167@0|R1@8|1@12|I2@16|??@32","A71"
"TRACE (32)","TRACE R1,R3,D2(B2)","153@0|R1@8|R3@12|B2@16|D2@20|??@32","SP"
"TRACE (64)","TRACG R1,R3,D2(B2)","235@0|R1@8|R3@12|B2@16|D2@20|15@40|??@48","SP"
"TRANSACTION ABORT","TABORT D2(B2)","45820@0|B2@16|D2@20|??@32","SP SO"
"TRANSACTION BEGIN (constrained)","TBEGINC D1(B1),I2","58721@0|B1@16|D1@20|I2@32|??@48","SP SO"
"TRANSACTION BEGIN (nonconstrained)","TBEGIN D1(B1),I2","58720@0|B1@16|D1@20|I2@32|??@48","SP SO"
"TRANSACTION END","TEND","45816@0|//@16|??@32","SO"
"TRANSLATE","TR D1(L1,B1),D2(B2)","220@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","ST"
"TRANSLATE AND TEST","TRT D1(L1,B1),D2(B2)","221@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","B"
"TRANSLATE AND TEST EXTENDED","TRTE R1,R2,M3","47551@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRANSLATE AND TEST REVERSE","TRTR D1(L1,B1),D2(B2)","208@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","B"
"TRANSLATE AND TEST REVERSE EXTENDED","TRTRE R1,R2,M3","47549@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRANSLATE EXTENDED","TRE R1,R2","45733@0|//@16|R1@24|R2@28|??@32","SP IC"
"TRANSLATE ONE TO ONE","TROO R1,R2,M3","47507@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRANSLATE ONE TO TWO","TROT R1,R2,M3","47506@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRANSLATE TWO TO ONE","TRTO R1,R2,M3","47505@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRANSLATE TWO TO TWO","TRTT R1,R2,M3","47504@0|M3@16|//@20|R1@24|R2@28|??@32","SP IC"
"TRAP","TRAP2","511@0|??@16","SO"
"TRAP","TRAP4 D2(B2)","45823@0|B2@16|D2@20|??@32","SO"
"UNPACK","UNPK D1(L1,B1),D2(L2,B2)","243@0|L1@8|L2@12|B1@16|D1@20|B2@32|D2@36|??@48","ST"
"UNPACK ASCII","UNPKA D1(L1,B1),D2(B2)","234@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","SP"
"UNPACK UNICODE","UNPKU D1(L1,B1),D2(B2)","226@0|L1@8|B1@16|D1@20|B2@32|D2@36|??@48","SP"
"UPDATE TREE","UPT","258@0|??@16","SP II"
"VECTOR ADD","VA V1,V2,V3,M4","231@0|V1@8|V2@12|V3@16|//@20|M4@32|RXB@36|243@40|??@48","SP Dv"
"VECTOR ADD COMPUTE CARRY","VACC V1,V2,V3,M4","231@0|V1@8|V2@12|V3@16|//@20|M4@32|RXB@36|241@40|??@48","SP Dv"
"VECTOR ADD DECIMAL","VAP V1,V2,V3,I4,M5","230@0|V1@8|V2@12|V3@16|//@20|M5@24|I4@28|RXB@36|113@40|??@48","SP Dv"
"VECTOR ADD WITH CARRY","VAC V1,V2,V3,V4,M5","231@0|V1@8|V2@12|V3@16|M5@20|//@24|V4@32|RXB@36|187@40|??@48","SP Dv"
"VECTOR ADD WITH CARRY COMPUTE CARRY","VACCC V1,V2,V3,V4,M5","231@0|V1@8|V2@12|V3@16|M5@20|//@24|V4@32|RXB@36|185@40|??@48","SP Dv"
"VECTOR AND","VN V1,V2,V3","231@0|V1@8|V2@12|V3@16|//@20|RXB@36|104@40|??@48","Dv"
"VECTOR AND WITH COMPLEMENT","VNC V1,V2,V3","231@0|V1@8|V2@12|V3@16|//@20|RXB@36|105@40|??@48","Dv"
"VECTOR AVERAGE","VAVG V1,V2,V3,M4","231@0|V1@8|V2@12|V3@16|//@20|M4@32|RXB@36|242@40|??@48","SP Dv"
"VECTOR AVERAGE LOGICAL","VAVGL V1,V2,V3,M4","231@0|V1@8|V2@12|V3@16|//@20|M4@32|RXB@36|240@40|??@48","SP Dv"
